category,system,instruction,context,question,response
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Kathmandu ko population 2021 ma lagbhag 1.5 million thiyo. Yo population Nepal ko capital city ko largest ho.,Kathmandu ko population kasto cha?,Kathmandu ko population 2021 ma lagbhag 1.5 million thiyo.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Rara taal, Nepal ko sabai bhanda thulo taal ho. Yo taal Mugu jilla ma cha ra isko area lagbhag 10.8 square kilometer ho.",Nepal ma sabai bhanda thulo taal kun ho?,"Rara taal, Nepal ko sabai bhanda thulo taal ho."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Mount Everest ko uchai 8,848.86 meters ho. Yo world ko sabai bhanda aglo himal ho ra Nepal ra Tibet ko sima ma parcha.",Mount Everest ko uchai kati ho?,"Mount Everest ko uchai 8,848.86 meters ho."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ma 7 ota province cha, jasle federal structure follow garcha. Pratyek province ko afno naam ra capital cha.",Nepal ma kati ota province cha?,Nepal ma 7 ota province cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Danfe, jun luin ma dekhine ramro rangko chara ho, Nepal ko national bird ho. Yo chara Himali chhetra ma paine cha.",Nepal ko national bird kun ho?,"Danfe, Nepal ko national bird ho."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Hami le smartphone haru ko delivery service fast and reliable banako cha. Tapaiko location Kathmandu jasto main city ma bhaye 2-3 din ma delivery huncha. Rural area ma delivery lagbhag 5-7 din ma huncha. Delivery tracking system pani cha jasle order ko status online herna milcha.,Smartphone order garna delivery kati din lagcha?,"Kathmandu ma delivery 2-3 din ma huncha, rural area ma 5-7 din lagcha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Hami le cash on delivery ko option sabai major city haru ma available gareko cha, jasta ki Kathmandu, Pokhara, ra Chitwan. Tarika rural area ma yo service currently available chaina. Online payment, wallet, ra bank transfer ko options pani cha.",Cash on delivery available cha ki chaina?,Cash on delivery major city haru ma available cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Hami le return policy 7 din ko time frame ma define gareko cha. T-shirt ya anya product kharid gareko din dekhi 7 din bhitra return process start garna parcha. Product unused, tags lagayeko, ra original packaging ma hunuparcha. Refund ya exchange ko options cha.",T-shirt return garna kati din ko time cha?,T-shirt return garna 7 din ko time cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Hami le sell gareko laptop haru ma 1-2 barsha ko warranty provide garchau, brand ko policy anusar. Warranty hardware defects ko lagi applicable cha, tarika physical damage ya misuse cover gardaina. Warranty claim garna invoice mandatory huncha.",Laptop ma warranty kati time ko cha?,Laptop ma 1-2 barsha ko warranty cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Hami le headphones ma currently 20% discount diye raheko cha. Yo offer limited time ko ho ra stock available huda matra lagu huncha. Free shipping option pani cha, tapaiko order amount Rs. 2000 bandha mathi bhaye.",Headphones discount ma cha ki nai?,Headphones ma 20% discount cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Hami le mobile accessories jaise charger, cables, ra covers ko exchange policy rakheko chaina. Tarika faulty item bhaye within 3 din ma report gareko case ma replacement garna milcha. Warranty bhaye repair ya replacement claim garna milcha.",Mobile accessories exchange garna milcha ki mildain?,"Mobile accessories exchange garna mildain, faulty item bhaye replacement milcha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Hami le gift wrap service add gareko cha, jun checkout ma select garna milcha. Gift wrap ko lagi additional Rs. 100 charge huncha. Sabai product haru ma yo option available chaina, tarika small items jasta keychain ra jewelry ma gift wrap possible huncha.",Gift wrap option available cha ki nai?,"Gift wrap option available cha, Rs. 100 additional charge ma."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Delivery tracking system hami le sabai orders ma implement gareko cha. Tapaiko order confirm bhayepachi, email ra SMS ko madhyam bata tracking number provide huncha. Yo tracking number website ko 'Track Order' section ma enter garera order ko status check garna milcha. Order dispatch dekhi delivery samma sabai updates real-time ma available huncha.",Delivery tracking kasari garna milcha?,Delivery tracking website ko 'Track Order' section bata garna milcha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Gaming console purchase garna hami le easy installment plan offer garchau. Yo plan ma initial down payment ko 20% rakhna parcha ra baki amount 6-12 mahina samma monthly EMI ma tirna milcha. EMI ko lagi zero interest policy available cha selected banks sanga collaboration ko adhar ma.,Gaming console ko installment plan cha ki chaina?,Gaming console ko lagi 6-12 mahina ko installment plan available cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Hami le online payment ka lagi multiple options provide gareko cha. Tapaiko card payment (debit/credit), digital wallets jasta eSewa, Khalti, IME Pay, ra bank transfer sabai options available cha. Online payment garna tara secure payment gateway ko madhyam bata huncha.",Online payment ma k-k options cha?,"Online payment ma card, digital wallets, ra bank transfer options cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Hami le smartphone haru ko delivery service fast and reliable banako cha. Tapaiko location Kathmandu jasto main city ma bhaye 2-3 din ma delivery huncha. Rural area ma delivery lagbhag 5-7 din ma huncha. Delivery tracking system pani cha jasle order ko status online herna milcha.,Smartphone order garna delivery kati din lagcha?,"Kathmandu ma delivery 2-3 din ma huncha, rural area ma 5-7 din lagcha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Hami le cash on delivery ko option sabai major city haru ma available gareko cha, jasta ki Kathmandu, Pokhara, ra Chitwan. Tarika rural area ma yo service currently available chaina. Online payment, wallet, ra bank transfer ko options pani cha.",Cash on delivery available cha ki chaina?,Cash on delivery major city haru ma available cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Hami le return policy 7 din ko time frame ma define gareko cha. T-shirt ya anya product kharid gareko din dekhi 7 din bhitra return process start garna parcha. Product unused, tags lagayeko, ra original packaging ma hunuparcha. Refund ya exchange ko options cha.",T-shirt return garna kati din ko time cha?,T-shirt return garna 7 din ko time cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Hami le sell gareko laptop haru ma 1-2 barsha ko warranty provide garchau, brand ko policy anusar. Warranty hardware defects ko lagi applicable cha, tarika physical damage ya misuse cover gardaina. Warranty claim garna invoice mandatory huncha.",Laptop ma warranty kati time ko cha?,Laptop ma 1-2 barsha ko warranty cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Hami le headphones ma currently 20% discount diye raheko cha. Yo offer limited time ko ho ra stock available huda matra lagu huncha. Free shipping option pani cha, tapaiko order amount Rs. 2000 bandha mathi bhaye.",Headphones discount ma cha ki nai?,Headphones ma 20% discount cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Hami le mobile accessories jaise charger, cables, ra covers ko exchange policy rakheko chaina. Tarika faulty item bhaye within 3 din ma report gareko case ma replacement garna milcha. Warranty bhaye repair ya replacement claim garna milcha.",Mobile accessories exchange garna milcha ki mildain?,"Mobile accessories exchange garna mildain, faulty item bhaye replacement milcha."
